"Stkcd","ShortName_EN","Accper","F100401A"
"688261","DWBD","2025-03-31","1.743516"
"688261","DWBD","2025-06-30","1.734683"
"688261","DWBD","2025-09-30","3.198453"
"688261","DWBD","2025-12-31","3.418197"
"688261","DWBD","2026-03-31","2.843637"
"688262","GXKJ","2024-06-30","2.650086"
"688262","GXKJ","2024-09-30","3.004158"
"688262","GXKJ","2024-12-31","4.240567"
"688262","GXKJ","2025-03-31","4.573920"
"688262","GXKJ","2025-06-30","4.261337"
"688262","GXKJ","2025-09-30","5.128089"
"688262","GXKJ","2025-12-31","5.225786"
"688262","GXKJ","2026-03-31","5.720200"
"688265","NMSW","2024-06-30","0.956102"
"688265","NMSW","2024-09-30","1.242318"
"688265","NMSW","2024-12-31","1.071014"
"688265","NMSW","2025-03-31","1.236289"
"688265","NMSW","2025-06-30","1.484370"
"688265","NMSW","2025-09-30","2.325956"
"688265","NMSW","2025-12-31","1.870644"
"688265","NMSW","2026-03-31","1.867661"
"688266","ZJZY","2024-06-30","9.151230"
"688266","ZJZY","2024-09-30","13.948521"
"688266","ZJZY","2024-12-31","13.167779"
"688266","ZJZY","2025-03-31","21.575019"
"688266","ZJZY","2025-06-30","24.186983"
"688266","ZJZY","2025-09-30","26.035083"
"688266","ZJZY","2025-12-31","22.711360"
"688266","ZJZY","2026-03-31","15.266980"
"688267","ZCM","2024-06-30","1.303172"
"688267","ZCM","2024-09-30","1.330180"
"688267","ZCM","2024-12-31","1.514607"
"688267","ZCM","2025-03-31","1.689131"
"688267","ZCM","2025-06-30","1.810898"
"688267","ZCM","2025-09-30","1.720770"
"688267","ZCM","2025-12-31","1.756182"
"688267","ZCM","2026-03-31","1.701529"
"688268","HTQT","2024-06-30","3.135289"
"688268","HTQT","2024-09-30","3.345016"
"688268","HTQT","2024-12-31","2.756225"
"688268","HTQT","2025-03-31","3.031729"
"688268","HTQT","2025-06-30","2.901544"
"688268","HTQT","2025-09-30","3.803699"
"688268","HTQT","2025-12-31","3.343863"
"688268","HTQT","2026-03-31","5.235041"
"688269","KLXC","2024-06-30","3.371803"
"688269","KLXC","2024-09-30","3.636790"
"688269","KLXC","2024-12-31","3.103541"
"688269","KLXC","2025-03-31","3.368235"
"688269","KLXC","2025-06-30","4.134115"
"688269","KLXC","2025-09-30","4.991325"
"688269","KLXC","2025-12-31","4.776264"
"688269","KLXC","2026-03-31","4.280620"
"688270","ZLKJ","2024-06-30","2.646753"
"688270","ZLKJ","2024-09-30","2.789805"
"688270","ZLKJ","2024-12-31","3.505783"
"688270","ZLKJ","2025-03-31","3.809438"
"688270","ZLKJ","2025-06-30","4.534357"
"688270","ZLKJ","2025-09-30","6.285197"
"688270","ZLKJ","2025-12-31","11.591503"
"688270","ZLKJ","2026-03-31","13.828239"
"688271","LYYL","2024-06-30","4.607435"
"688271","LYYL","2024-09-30","5.484282"
"688271","LYYL","2024-12-31","5.233211"
"688271","LYYL","2025-03-31","4.956860"
"688271","LYYL","2025-06-30","5.064656"
"688271","LYYL","2025-09-30","6.009262"
"688271","LYYL","2025-12-31","4.797087"
"688271","LYYL","2026-03-31","4.206233"
"688272","FJR","2024-06-30","2.459236"
"688272","FJR","2024-09-30","2.572135"
"688272","FJR","2024-12-31","2.471930"
"688272","FJR","2025-03-31","4.136805"
"688272","FJR","2025-06-30","4.265388"
"688272","FJR","2025-09-30","4.288818"
"688272","FJR","2025-12-31","6.026286"
"688272","FJR","2026-03-31","8.319940"
"688273","MLD","2024-06-30","1.432656"
"688273","MLD","2024-09-30","1.927286"
"688273","MLD","2024-12-31","1.735019"
"688273","MLD","2025-03-31","2.020303"
"688273","MLD","2025-06-30","2.214871"
"688273","MLD","2025-09-30","2.911648"
"688273","MLD","2025-12-31","3.104569"
"688273","MLD","2026-03-31","2.695735"
"688275","WRXN","2024-06-30","0.606256"
"688275","WRXN","2024-09-30","0.734302"
"688275","WRXN","2024-12-31","1.090869"
"688275","WRXN","2025-03-31","0.950716"
"688275","WRXN","2025-06-30","0.970770"
"688275","WRXN","2025-09-30","1.676847"
"688275","WRXN","2025-12-31","1.875937"
"688275","WRXN","2026-03-31","2.472901"
"688276","BKSW","2024-06-30","2.849646"
"688276","BKSW","2024-09-30","3.013737"
"688276","BKSW","2024-12-31","2.462675"
"688276","BKSW","2025-03-31","2.155054"
"688276","BKSW","2025-06-30","2.133663"
"688276","BKSW","2025-09-30","2.291130"
"688276","BKSW","2025-12-31","2.025886"
"688276","BKSW","2026-03-31","1.899738"
"688277","TZH","2024-06-30","2.886657"
"688277","TZH","2024-09-30","3.356740"
"688277","TZH","2024-12-31","3.506981"
"688277","TZH","2025-03-31","4.255065"
"688277","TZH","2025-06-30","4.853701"
"688277","TZH","2025-09-30","6.483046"
"688277","TZH","2025-12-31","5.649725"
"688277","TZH","2026-03-31","8.733164"
"688278","TBSW","2024-06-30","10.816596"
"688278","TBSW","2024-09-30","12.871099"
"688278","TBSW","2024-12-31","11.689471"
"688278","TBSW","2025-03-31","11.541331"
"688278","TBSW","2025-06-30","10.646181"
"688278","TBSW","2025-09-30","11.362109"
"688278","TBSW","2025-12-31","9.901875"
"688278","TBSW","2026-03-31","7.285914"
"688279","FTKJ","2024-06-30","4.188126"
"688279","FTKJ","2024-09-30","5.014171"
"688279","FTKJ","2024-12-31","5.705472"
"688279","FTKJ","2025-03-31","8.211955"
"688279","FTKJ","2025-06-30","6.493651"
"688279","FTKJ","2025-09-30","5.578145"
"688279","FTKJ","2025-12-31","4.604835"
"688279","FTKJ","2026-03-31","3.370980"
"688280","JJDD","2024-06-30","3.284228"
"688280","JJDD","2024-09-30","4.477329"
"688280","JJDD","2024-12-31","4.469507"
"688280","JJDD","2025-03-31","5.158750"
"688280","JJDD","2025-06-30","6.940418"
"688280","JJDD","2025-09-30","7.549934"
"688280","JJDD","2025-12-31","6.990524"
"688280","JJDD","2026-03-31","8.813760"
"688281","HQKJ","2024-06-30","3.629369"
"688281","HQKJ","2024-09-30","3.957142"
"688281","HQKJ","2024-12-31","3.878393"
"688281","HQKJ","2025-03-31","3.442144"
"688281","HQKJ","2025-06-30","3.394186"
"688281","HQKJ","2025-09-30","4.171663"
"688281","HQKJ","2025-12-31","4.072055"
"688281","HQKJ","2026-03-31","3.909191"
"688282","*ST DH","2024-06-30","1.566379"
"688282","*ST DH","2024-09-30","1.772578"
"688282","*ST DH","2024-12-31","2.046667"
"688282","*ST DH","2025-03-31","2.858578"
"688282","LGDH","2025-06-30","3.188237"
"688282","LGDH","2025-09-30","3.314075"
"688282","LGDH","2025-12-31","4.212219"
"688282","LGDH","2026-03-31","4.259154"
"688283","KHSW","2024-06-30","2.996846"
"688283","KHSW","2024-09-30","3.357867"
"688283","KHSW","2024-12-31","3.089538"
"688283","KHSW","2025-03-31","3.024025"
"688283","KHSW","2025-06-30","3.397002"
"688283","KHSW","2025-09-30","4.232810"
"688283","KHSW","2025-12-31","4.978970"
"688283","KHSW","2026-03-31","4.759224"
"688285","GTDQ","2024-06-30","1.477213"
"688285","GTDQ","2024-09-30","1.699062"
"688285","GTDQ","2024-12-31","1.675121"
"688285","GTDQ","2025-03-31","1.689665"
"688285","GTDQ","2025-06-30","1.833037"
"688285","GTDQ","2025-09-30","1.948613"
"688285","GTDQ","2025-12-31","1.914096"
"688285","GTDQ","2026-03-31","2.018371"
"688286","MXGF","2024-06-30","2.594367"
"688286","MXGF","2024-09-30","2.496688"
"688286","MXGF","2024-12-31","3.280155"
"688286","MXGF","2025-03-31","3.844954"
"688286","MXGF","2025-06-30","3.737775"
"688286","MXGF","2025-09-30","5.728341"
"688286","MXGF","2025-12-31","4.120615"
"688286","MXGF","2026-03-31","3.414072"
"688287","GDFW","2024-06-30","2.087493"
"688287","GDFW","2024-09-30","2.006742"
"688287","ST GD","2024-12-31","2.420598"
"688287","ST GD","2025-03-31","2.527838"
"688287","*ST GD","2025-06-30","2.759038"
"688287","*ST GD","2025-09-30","2.416152"
"688287","*ST GD","2025-12-31","3.657920"
"688287","*ST GD","2026-03-31","1.836326"
"688288","HQWL","2024-06-30","2.204548"
"688288","HQWL","2024-09-30","2.252865"
"688288","HQWL","2024-12-31","2.229949"
"688288","HQWL","2025-03-31","4.859379"
"688288","HQWL","2025-06-30","3.831165"
"688288","HQWL","2025-09-30","3.832365"
"688288","HQJS","2025-12-31","3.532822"
"688288","HQJS","2026-03-31","4.062392"
"688289","SXSW","2024-06-30","1.385960"
"688289","SXSW","2024-09-30","1.705797"
"688289","SXSW","2024-12-31","1.799700"
"688289","SXSW","2025-03-31","1.693059"
"688289","SXSW","2025-06-30","1.613603"
"688289","SXSW","2025-09-30","1.698822"
"688289","SXSW","2025-12-31","1.523794"
"688289","SXSW","2026-03-31","1.447366"
"688290","JYZN","2024-06-30","2.634198"
"688290","JYZN","2024-09-30","2.807335"
"688290","JYZN","2024-12-31","3.478595"
"688290","JYZN","2025-03-31","4.274503"
"688290","JYZN","2025-06-30","4.132466"
"688290","JYZN","2025-09-30","5.472335"
"688290","JYZN","2025-12-31","4.878553"
"688290","JYZN","2026-03-31","3.318592"
"688291","JCZ","2024-06-30","1.914002"
"688291","JCZ","2024-09-30","2.175762"
"688291","JCZ","2024-12-31","2.133551"
"688291","JCZ","2025-03-31","2.246688"
"688291","JCZ","2025-06-30","3.280967"
"688291","JCZ","2025-09-30","3.748573"
"688291","JCZ","2025-12-31","4.589691"
"688291","JCZ","2026-03-31","3.985303"
"688292","HHSD","2024-06-30","2.343780"
"688292","HHSD","2024-09-30","2.538751"
"688292","HHSD","2024-12-31","2.759921"
"688292","HHSD","2025-03-31","2.953799"
"688292","HHSD","2025-06-30","2.627875"
"688292","HHSD","2025-09-30","3.363957"
"688292","HHSD","2025-12-31","4.099724"
"688292","HHSD","2026-03-31","3.305708"
"688293","APM","2024-06-30","1.688458"
"688293","APM","2024-09-30","1.841506"
"688293","APM","2024-12-31","1.998252"
"688293","APM","2025-03-31","1.957326"
"688293","APM","2025-06-30","2.419549"
"688293","APM","2025-09-30","3.473135"
"688293","APM","2025-12-31","2.657924"
"688293","APM","2026-03-31","2.038350"
"688295","ZFSY","2024-06-30","3.825952"
"688295","ZFSY","2024-09-30","4.242485"
"688295","ZFSY","2024-12-31","3.878036"
"688295","ZFSY","2025-03-31","4.102360"
"688295","ZFSY","2025-06-30","4.035076"
"688295","ZFSY","2025-09-30","5.417216"
"688295","ZFSY","2025-12-31","6.254204"
"688295","ZFSY","2026-03-31","10.425443"
"688296","HDKJ","2024-06-30","1.496940"
"688296","HDKJ","2024-09-30","1.613074"
"688296","HDKJ","2024-12-31","1.736081"
"688296","HDKJ","2025-03-31","1.924537"
"688296","HDKJ","2025-06-30","2.087387"
"688296","HDKJ","2025-09-30","2.465891"
"688296","HDKJ","2025-12-31","2.366006"
"688296","HDKJ","2026-03-31","2.584316"
"688297","ZWRJ","2024-06-30","3.912186"
"688297","ZWRJ","2024-09-30","4.537604"
"688297","ZWRJ","2024-12-31","4.781975"
"688297","ZWRJ","2025-03-31","4.626185"
"688297","ZWRJ","2025-06-30","6.299011"
"688297","ZWRJ","2025-09-30","5.864159"
"688297","ZWRJ","2025-12-31","5.660855"
"688297","ZWRJ","2026-03-31","5.872412"
"688298","DFSW","2024-06-30","0.761599"
"688298","DFSW","2024-09-30","0.972086"
"688298","DFSW","2024-12-31","0.870645"
"688298","DFSW","2025-03-31","0.783443"
"688298","DFSW","2025-06-30","0.835681"
"688298","DFSW","2025-09-30","0.802635"
"688298","DFSW","2025-12-31","0.776165"
"688298","DFSW","2026-03-31","0.768016"
"688299","CYKJ","2024-06-30","1.741105"
"688299","CYKJ","2024-09-30","2.009388"
"688299","CYKJ","2024-12-31","2.045685"
"688299","CYKJ","2025-03-31","2.389920"
"688299","CYKJ","2025-06-30","2.733028"
"688299","CYKJ","2025-09-30","3.210504"
"688299","CYKJ","2025-12-31","2.493596"
"688299","CYKJ","2026-03-31","2.434318"
"688300","LRXC","2024-06-30","6.503771"
"688300","LRXC","2024-09-30","6.612973"
"688300","LRXC","2024-12-31","7.934074"
"688300","LRXC","2025-03-31","6.842456"
"688300","LRXC","2025-06-30","7.243746"
"688300","LRXC","2025-09-30","9.180615"
"688300","LRXC","2025-12-31","8.790545"
"688300","LRXC","2026-03-31","11.092718"
"688301","YRKJ","2024-06-30","3.667198"
"688301","YRKJ","2024-09-30","3.940881"
"688301","YRKJ","2024-12-31","2.942601"
"688301","YRKJ","2025-03-31","3.421985"
"688301","YRKJ","2025-06-30","3.617166"
"688301","YRKJ","2025-09-30","4.031093"
"688301","YRKJ","2025-12-31","3.206290"
"688301","YRKJ","2026-03-31","3.309667"
"688302","HCYY","2024-06-30","1.823740"
"688302","HCYY","2024-09-30","2.886278"
"688302","HCYY","2024-12-31","2.550456"
"688302","HCYY","2025-03-31","2.774734"
"688302","HCYY","2025-06-30","4.073971"
"688302","HCYY","2025-09-30","4.789260"
"688302","HCYY","2025-12-31","4.577648"
"688302","HCYY","2026-03-31","4.216334"
"688303","DQNY","2024-06-30","1.032555"
"688303","DQNY","2024-09-30","1.340876"
"688303","DQNY","2024-12-31","1.289546"
"688303","DQNY","2025-03-31","1.050884"
"688303","DQNY","2025-06-30","1.172295"
"688303","DQNY","2025-09-30","1.576701"
"688303","DQNY","2025-12-31","1.474387"
"688303","DQNY","2026-03-31","1.180300"
"688305","KDSK","2024-06-30","3.758213"
"688305","KDSK","2024-09-30","4.278897"
"688305","KDSK","2024-12-31","3.813313"
"688305","KDSK","2025-03-31","4.305082"
"688305","KDSK","2025-06-30","3.990496"
"688305","KDSK","2025-09-30","4.650647"
"688305","KDSK","2025-12-31","4.334085"
"688305","KDSK","2026-03-31","3.885424"
"688306","JPZN","2024-06-30","2.863636"
"688306","JPZN","2024-09-30","3.582146"
"688306","JPZN","2024-12-31","5.417234"
"688306","JPZN","2025-03-31","7.336283"
"688306","JPZN","2025-06-30","6.548342"
"688306","JPZN","2025-09-30","9.123499"
"688306","JPZN","2025-12-31","7.714641"
"688306","JPZN","2026-03-31","6.303492"
"688307","ZRGX","2024-06-30","2.182408"
"688307","ZRGX","2024-09-30","2.295493"
"688307","ZRGX","2024-12-31","2.445499"
"688307","ZRGX","2025-03-31","2.717257"
"688307","ZRGX","2025-06-30","2.906205"
"688307","ZRGX","2025-09-30","3.324726"
"688307","ZRGX","2025-12-31","3.795528"
"688307","ZRGX","2026-03-31","5.900883"
"688308","OKY","2024-06-30","1.208245"
"688308","OKY","2024-09-30","1.271015"
"688308","OKY","2024-12-31","1.123657"
"688308","OKY","2025-03-31","1.164404"
"688308","OKY","2025-06-30","1.148186"
"688308","OKY","2025-09-30","1.402980"
"688308","OKY","2025-12-31","1.911717"
"688308","OKY","2026-03-31","4.380251"
"688309","HYHB","2024-06-30","1.335934"
"688309","HYHB","2024-09-30","1.456952"
"688309","HYHB","2024-12-31","1.330039"
"688309","HYHB","2025-03-31","1.563088"
"688309","HYHB","2025-06-30","1.884554"
"688309","HYHB","2025-09-30","2.521935"
"688309","HYHB","2025-12-31","2.392466"
"688309","HYHB","2026-03-31","5.196000"
"688310","MDYL","2024-06-30","2.442748"
"688310","MDYL","2024-09-30","2.468586"
"688310","MDYL","2024-12-31","2.123324"
"688310","MDYL","2025-03-31","2.379636"
"688310","MDYL","2025-06-30","2.958350"
"688310","MDYL","2025-09-30","3.966835"
"688310","MDYL","2025-12-31","2.912039"
"688310","MDYL","2026-03-31","3.043691"
"688311","MSDZ","2024-06-30","1.917094"
"688311","MSDZ","2024-09-30","2.500262"
"688311","MSDZ","2024-12-31","3.330942"
"688311","MSDZ","2025-03-31","3.749704"
"688311","MSDZ","2025-06-30","4.402512"
"688311","MSDZ","2025-09-30","3.616586"
"688311","MSDZ","2025-12-31","4.455820"
"688311","MSDZ","2026-03-31","3.562928"
"688312","YMKJ","2024-06-30","2.686543"
"688312","YMKJ","2024-09-30","2.905821"
"688312","YMKJ","2024-12-31","3.139991"
"688312","YMKJ","2025-03-31","3.048116"
"688312","YMKJ","2025-06-30","2.509381"
"688312","YMKJ","2025-09-30","3.417748"
"688312","YMKJ","2025-12-31","3.188571"
"688312","YMKJ","2026-03-31","4.482894"
"688313","SJGZ","2024-06-30","3.828482"
"688313","SJGZ","2024-09-30","4.385706"
"688313","SJGZ","2024-12-31","6.273829"
"688313","SJGZ","2025-03-31","6.039173"
"688313","SJGZ","2025-06-30","12.549713"
"688313","SJGZ","2025-09-30","22.161274"
"688313","SJGZ","2025-12-31","25.906971"
"688313","SJGZ","2026-03-31","22.671885"
"688314","KTYL","2024-06-30","2.492765"
"688314","KTYL","2024-09-30","3.539874"
"688314","KTYL","2024-12-31","3.668096"
"688314","KTYL","2025-03-31","3.252598"
"688314","KTYL","2025-06-30","3.674853"
"688314","KTYL","2025-09-30","4.256447"
"688314","KTYL","2025-12-31","3.709415"
"688314","KTYL","2026-03-31","5.473045"
"688315","NHZY","2024-06-30","1.892948"
"688315","NHZY","2024-09-30","2.232526"
"688315","NHZY","2024-12-31","2.070174"
"688315","NHZY","2025-03-31","2.443944"
"688315","NHZY","2025-06-30","2.262340"
"688315","NHZY","2025-09-30","2.512559"
"688315","NHZY","2025-12-31","2.061409"
"688315","NHZY","2026-03-31","2.136901"
"688316","QYKJ","2024-06-30","9.959454"
"688316","QYKJ","2024-09-30","13.666136"
"688316","QYKJ","2024-12-31","18.338147"
"688316","QYKJ","2025-03-31","50.207923"
"688316","QYKJ","2025-06-30","68.843280"
"688316","QYKJ","2025-09-30","82.229384"
"688316","QYKJ","2025-12-31","126.631007"
"688316","QYKJ","2026-03-31","36.192299"
"688317","ZJSW","2024-06-30","0.734603"
"688317","ZJSW","2024-09-30","0.927332"
"688317","ZJSW","2024-12-31","0.858583"
"688317","ZJSW","2025-03-31","0.933639"
"688317","ZJSW","2025-06-30","1.004945"
"688317","ZJSW","2025-09-30","1.315239"
"688317","ZJSW","2025-12-31","1.157361"
"688317","ZJSW","2026-03-31","1.098512"
"688318","CFQS","2024-06-30","4.209851"
"688318","CFQS","2024-09-30","8.301262"
"688318","CFQS","2024-12-31","8.658321"
"688318","CFQS","2025-03-31","7.276835"
"688318","CFQS","2025-06-30","8.112708"
"688318","CFQS","2025-09-30","11.161980"
"688318","CFQS","2025-12-31","8.824414"
"688318","CFQS","2026-03-31","6.931033"
"688319","OLSW","2024-06-30","4.072879"
"688319","OLSW","2024-09-30","4.689865"
"688319","OLSW","2024-12-31","4.609412"
"688319","OLSW","2025-03-31","6.536951"
"688319","OLSW","2025-06-30","6.803066"
"688319","OLSW","2025-09-30","11.402413"
"688319","OLSW","2025-12-31","11.381647"
"688319","OLSW","2026-03-31","12.661283"
"688320","HCKJ","2024-06-30","2.495335"
"688320","HCKJ","2024-09-30","3.345151"
"688320","HCKJ","2024-12-31","4.483886"
"688320","HCKJ","2025-03-31","4.602077"
"688320","HCKJ","2025-06-30","5.512483"
"688320","HCKJ","2025-09-30","5.674790"
"688320","HCKJ","2025-12-31","4.632278"
"688320","HCKJ","2026-03-31","3.755506"
"688321","WXSW","2024-06-30","4.338617"
"688321","WXSW","2024-09-30","5.226144"
"688321","WXSW","2024-12-31","4.792148"
"688321","WXSW","2025-03-31","4.736287"
"688321","WXSW","2025-06-30","6.005498"
"688321","WXSW","2025-09-30","7.900594"
"688321","WXSW","2025-12-31","7.329291"
"688321","WXSW","2026-03-31","4.896272"
"688322","ABZG","2024-06-30","3.618231"
"688322","ABZG","2024-09-30","3.975050"
"688322","ABZG","2024-12-31","6.471202"
"688322","ABZG","2025-03-31","7.623114"
"688322","ABZG","2025-06-30","8.054962"
"688322","ABZG","2025-09-30","12.228097"
"688322","ABZG","2025-12-31","12.013557"
"688322","ABZG","2026-03-31","9.991687"
"688323","RHT","2024-06-30","1.881790"
"688323","RHT","2024-09-30","2.308001"
"688323","RHT","2024-12-31","2.345619"
"688323","RHT","2025-03-31","2.744659"
"688323","RHT","2025-06-30","2.872048"
"688323","RHT","2025-09-30","3.171056"
"688323","RHT","2025-12-31","4.760547"
"688323","RHT","2026-03-31","4.372934"
"688325","SWWD","2024-06-30","1.605790"
"688325","SWWD","2024-09-30","1.998931"
"688325","SWWD","2024-12-31","2.461135"
"688325","SWWD","2025-03-31","2.269016"
"688325","SWWD","2025-06-30","2.443086"
"688325","SWWD","2025-09-30","5.372613"
"688325","SWWD","2025-12-31","4.285946"
"688325","SWWD","2026-03-31","5.803580"
"688326","JWHR","2024-06-30","1.567797"
"688326","JWHR","2024-09-30","2.355714"
"688326","JWHR","2024-12-31","2.359679"
"688326","JWHR","2025-03-31","2.491747"
"688326","JWHR","2025-06-30","2.646855"
"688326","JWHR","2025-09-30","3.955905"
"688326","JWHR","2025-12-31","3.310246"
"688326","JWHR","2026-03-31","3.322507"
"688327","YCKJ","2024-06-30","10.213232"
"688327","YCKJ","2024-09-30","11.352723"
"688327","YCKJ","2024-12-31","14.096541"
"688327","YCKJ","2025-03-31","19.921275"
"688327","YCKJ","2025-06-30","18.713206"
"688327","YCKJ","2025-09-30","24.958556"
"688327","YCKJ","2025-12-31","30.580884"
"688327","YCKJ","2026-03-31","25.717522"
"688328","SKD","2024-06-30","1.319250"
"688328","SKD","2024-09-30","1.477424"
"688328","SKD","2024-12-31","1.660715"
"688328","SKD","2025-03-31","1.675404"
"688328","SKD","2025-06-30","2.444304"
"688328","SKD","2025-09-30","3.356798"
"688328","SKD","2025-12-31","3.268252"
"688328","SKD","2026-03-31","3.757824"
"688329","ALKJ","2024-06-30","1.464317"
"688329","ALKJ","2024-09-30","1.625340"
"688329","ALKJ","2024-12-31","1.374684"
"688329","ALKJ","2025-03-31","1.588970"
"688329","ALKJ","2025-06-30","1.905052"
"688329","ALKJ","2025-09-30","2.057880"
"688329","ALKJ","2025-12-31","2.053098"
"688329","ALKJ","2026-03-31","2.397658"
"688330","HLD","2024-06-30","0.779935"
"688330","HLD","2024-09-30","0.989499"
"688330","HLD","2024-12-31","0.973089"
"688330","HLD","2025-03-31","1.031461"
"688330","HLD","2025-06-30","0.936719"
"688330","HLD","2025-09-30","1.443778"
"688330","HLD","2025-12-31","1.154845"
"688330","HLD","2026-03-31","1.477371"
"688331","RCSW","2024-06-30","8.824988"
"688331","RCSW","2024-09-30","8.068416"
"688331","RCSW","2024-12-31","8.251855"
"688331","RCSW","2025-03-31","12.552586"
"688331","RCSW","2025-06-30","14.463811"
"688331","RCSW","2025-09-30","28.393178"
"688331","RCSW","2025-12-31","12.151063"
"688331","RCSW","2026-03-31","18.502843"
"688332","ZKLX","2024-06-30","1.855296"
"688332","ZKLX","2024-09-30","1.856561"
"688332","ZKLX","2024-12-31","3.922186"
"688332","ZKLX","2025-03-31","4.033871"
"688332","ZKLX","2025-06-30","3.087756"
"688332","ZKLX","2025-09-30","4.816807"
"688332","ZKLX","2025-12-31","2.989643"
"688332","ZKLX","2026-03-31","2.673415"
"688333","BLT","2024-06-30","2.732195"
"688333","BLT","2024-09-30","2.951234"
"688333","BLT","2024-12-31","2.224153"
"688333","BLT","2025-03-31","4.179316"
"688333","BLT","2025-06-30","3.327345"
"688333","BLT","2025-09-30","4.245613"
"688333","BLT","2025-12-31","6.139191"
"688333","BLT","2026-03-31","5.067778"
"688334","XGY","2024-06-30","1.681103"
"688334","XGY","2024-09-30","1.905980"
"688334","XGY","2024-12-31","1.765115"
"688334","XGY","2025-03-31","1.786933"
"688334","XGY","2025-06-30","1.774511"
"688334","XGY","2025-09-30","1.991324"
"688334","XGY","2025-12-31","1.963865"
"688334","XGY","2026-03-31","2.086817"
"688335","FJHB","2024-06-30","1.005199"
"688335","FJHB","2024-09-30","1.173099"
"688335","FJHB","2024-12-31","1.067120"
"688335","FJHB","2025-03-31","1.234940"
"688335","FJHB","2025-06-30","1.572948"
"688335","FJHB","2025-09-30","3.929989"
"688335","FJKJ","2025-12-31","3.476413"
"688335","FJKJ","2026-03-31","4.430742"
"688336","SSGJ","2024-06-30","2.525702"
"688336","SSGJ","2024-09-30","2.699069"
"688336","SSGJ","2024-12-31","2.386102"
"688336","SSGJ","2025-03-31","3.057829"
"688336","SSGJ","2025-06-30","5.906950"
"688336","SSGJ","2025-09-30","5.981757"
"688336","SSGJ","2025-12-31","4.375578"
"688336","SSGJ","2026-03-31","5.444452"
"688337","PYJD","2024-06-30","1.650423"
"688337","PYJD","2024-09-30","2.162391"
"688337","PYJD","2024-12-31","2.389733"
"688337","PYJD","2025-03-31","2.064821"
"688337","PYJD","2025-06-30","2.223852"
"688337","PYJD","2025-09-30","2.364941"
"688337","PYJD","2025-12-31","2.262714"
"688337","PYJD","2026-03-31","2.530453"
"688338","SKXD","2024-06-30","1.405209"
"688338","SKXD","2024-09-30","1.653124"
"688338","SKXD","2024-12-31","1.559712"
"688338","SKXD","2025-03-31","1.596383"
"688338","SKXD","2025-06-30","1.621649"
"688338","SKXD","2025-09-30","1.690976"
"688338","SKXD","2025-12-31","1.625731"
"688338","SKXD","2026-03-31","1.829097"
"688339","YHT","2024-06-30","1.531731"
"688339","YHT","2024-09-30","1.921856"
"688339","YHT","2024-12-31","1.963468"
"688339","YHT","2025-03-31","1.950516"
"688339","YHT","2025-06-30","1.871086"
"688339","YHT","2025-09-30","2.826943"
"688339","YHT","2025-12-31","2.988938"
"688339","YHT","2026-03-31","2.974549"
"688343","YTLF","2024-06-30","2.455908"
"688343","YTLF","2024-09-30","2.629507"
"688343","YTLF","2024-12-31","4.463973"
"688343","YTLF","2025-03-31","5.239255"
"688343","YTLF","2025-06-30","4.542439"
"688343","YTLF","2025-09-30","8.150032"
"688343","YTLF","2025-12-31","7.173798"
"688343","YTLF","2026-03-31","7.175265"
"688345","BLW","2024-06-30","1.506888"
"688345","BLW","2024-09-30","1.599121"
"688345","BLW","2024-12-31","1.723990"
"688345","BLW","2025-03-31","1.771084"
"688345","BLW","2025-06-30","2.567748"
"688345","BLW","2025-09-30","3.604382"
"688345","BLW","2025-12-31","2.800701"
"688345","BLW","2026-03-31","3.272279"
"688347","HHGS","2024-06-30","19.241518"
"688347","HHGS","2024-09-30","20.235441"
"688347","HHGS","2024-12-31","25.139565"
"688347","HHGS","2025-03-31","24.976351"
"688347","HHGS","2025-06-30","30.092220"
"688347","HHGS","2025-09-30","62.581707"
"688347","HHGS","2025-12-31","58.608625"
"688348","YNKJ","2024-06-30","1.814491"
"688348","YNKJ","2024-09-30","2.557360"
"688348","YNKJ","2024-12-31","2.089761"
"688348","YNKJ","2025-03-31","2.056544"
"688348","YNKJ","2025-06-30","1.803309"
"688348","YNKJ","2025-09-30","2.577140"
"688348","YNKJ","2025-12-31","2.307500"
"688348","YNKJ","2026-03-31","2.714124"
"688349","SYZN","2024-06-30","2.437367"
"688349","SYZN","2024-09-30","2.813011"
"688349","SYZN","2024-12-31","2.759563"
"688349","SYZN","2025-03-31","2.466448"
"688349","SYZN","2025-06-30","2.295541"
"688349","SYZN","2025-09-30","2.807940"
"688349","SYZN","2025-12-31","2.193183"
"688349","SYZN","2026-03-31","2.016442"
"688350","FMKJ","2024-06-30","0.913244"
"688350","FMKJ","2024-09-30","0.991623"
"688350","FMKJ","2024-12-31","1.045716"
"688350","FMKJ","2025-03-31","1.090198"
"688350","FMKJ","2025-06-30","1.303447"
"688350","FMKJ","2025-09-30","1.827359"
"688350","FMKJ","2025-12-31","2.018522"
"688350","FMKJ","2026-03-31","2.097414"
"688351","WDSL","2024-06-30","6.083975"
"688351","WDSL","2024-09-30","5.971131"
"688351","WDSL","2024-12-31","5.144422"
"688351","WDSL","2025-03-31","5.103081"
"688351","WDSL","2025-06-30","5.214906"
"688351","WDSL","2025-09-30","5.813814"
"688351","WDSL","2025-12-31","6.045373"
"688351","WDSL","2026-03-31","5.707666"
"688352","QZKJ","2024-06-30","2.307144"
