"Stkcd","ShortName_EN","Accper","Typrep","F050501B"
"603210","THWL","2025-12-31","B","0.101207"
"603210","THWL","2026-03-31","A","0.028651"
"603211","JTGF","2024-06-30","A","0.025451"
"603211","JTGF","2024-06-30","B","0.013723"
"603211","JTGF","2024-09-30","A","0.035454"
"603211","JTGF","2024-12-31","A","0.040353"
"603211","JTGF","2024-12-31","B","0.028021"
"603211","JTGF","2025-03-31","A","0.014083"
"603211","JTGF","2025-06-30","A","0.026476"
"603211","JTGF","2025-06-30","B","0.027945"
"603211","JTGF","2025-09-30","A","0.044562"
"603211","JTGF","2025-12-31","A","0.053060"
"603211","JTGF","2025-12-31","B","0.038993"
"603211","JTGF","2026-03-31","A","0.008609"
"603212","SWJS","2024-06-30","A","-0.005524"
"603212","SWJS","2024-06-30","B","0.011888"
"603212","SWJS","2024-09-30","A","-0.033773"
"603212","SWJS","2024-12-31","A","-0.107332"
"603212","SWJS","2024-12-31","B","-0.003926"
"603212","SWJS","2025-03-31","A","-0.012863"
"603212","SWJS","2025-06-30","A","-0.028093"
"603212","SWJS","2025-06-30","B","-0.006537"
"603212","SWJS","2025-09-30","A","-0.046793"
"603212","SWJS","2025-12-31","A","-0.113794"
"603212","SWJS","2025-12-31","B","-0.092713"
"603212","SWJS","2026-03-31","A","-0.003962"
"603213","ZYFZ","2024-06-30","A","0.057290"
"603213","ZYFZ","2024-06-30","B","0.057916"
"603213","ZYFZ","2024-09-30","A","0.078374"
"603213","ZYFZ","2024-09-30","B","0.080321"
"603213","ZYFZ","2024-12-31","A","0.098940"
"603213","ZYFZ","2024-12-31","B","0.100777"
"603213","ZYFZ","2025-03-31","A","0.016848"
"603213","ZYFZ","2025-03-31","B","0.016913"
"603213","ZYFZ","2025-06-30","A","0.027122"
"603213","ZYFZ","2025-06-30","B","0.027273"
"603213","ZYFZ","2025-09-30","A","0.026229"
"603213","ZYFZ","2025-09-30","B","0.026391"
"603213","ZYFZ","2025-12-31","A","0.039006"
"603213","ZYFZ","2025-12-31","B","0.038906"
"603213","ZYFZ","2026-03-31","A","0.016524"
"603213","ZYFZ","2026-03-31","B","0.016449"
"603214","AYS","2024-06-30","A","0.039850"
"603214","AYS","2024-06-30","B","0.012389"
"603214","AYS","2024-09-30","A","0.046174"
"603214","AYS","2024-09-30","B","0.008167"
"603214","AYS","2024-12-31","A","0.097787"
"603214","AYS","2024-12-31","B","0.099420"
"603214","AYS","2025-03-31","A","0.007789"
"603214","AYS","2025-03-31","B","0.014043"
"603214","AYS","2025-06-30","A","0.045184"
"603214","AYS","2025-06-30","B","0.120638"
"603214","AYS","2025-09-30","A","0.053144"
"603214","AYS","2025-09-30","B","0.120828"
"603214","AYS","2025-12-31","A","0.080336"
"603214","AYS","2025-12-31","B","0.107586"
"603214","AYS","2026-03-31","A","0.009113"
"603214","AYS","2026-03-31","B","-0.002528"
"603215","BYGF","2024-06-30","A","0.061022"
"603215","BYGF","2024-06-30","B","0.067787"
"603215","BYGF","2024-09-30","A","0.086488"
"603215","BYGF","2024-09-30","B","0.099540"
"603215","BYGF","2024-12-31","A","0.112379"
"603215","BYGF","2024-12-31","B","0.131690"
"603215","BYGF","2025-03-31","A","0.011381"
"603215","BYGF","2025-03-31","B","0.016399"
"603215","BYGF","2025-06-30","A","0.042482"
"603215","BYGF","2025-06-30","B","0.055122"
"603215","BYGF","2025-09-30","A","0.054185"
"603215","BYGF","2025-09-30","B","0.070815"
"603215","BYGF","2025-12-31","A","0.057967"
"603215","BYGF","2025-12-31","B","0.089078"
"603215","BYGF","2026-03-31","A","-0.014347"
"603215","BYGF","2026-03-31","B","-0.001828"
"603216","MTJJ","2024-06-30","A","0.014261"
"603216","MTJJ","2024-06-30","B","0.022041"
"603216","MTJJ","2024-09-30","A","0.023257"
"603216","MTJJ","2024-12-31","A","0.034421"
"603216","MTJJ","2024-12-31","B","0.049419"
"603216","MTJJ","2025-03-31","A","0.005217"
"603216","MTJJ","2025-06-30","A","0.019902"
"603216","MTJJ","2025-06-30","B","0.029133"
"603216","MTJJ","2025-09-30","A","0.031427"
"603216","MTJJ","2025-12-31","A","0.036005"
"603216","MTJJ","2025-12-31","B","0.047987"
"603216","MTJJ","2026-03-31","A","0.004677"
"603217","YLKJ","2024-06-30","A","0.033790"
"603217","YLKJ","2024-06-30","B","0.001669"
"603217","YLKJ","2024-09-30","A","0.048637"
"603217","YLKJ","2024-09-30","B","0.001085"
"603217","YLKJ","2024-12-31","A","0.063081"
"603217","YLKJ","2024-12-31","B","0.002534"
"603217","YLKJ","2025-03-31","A","0.013996"
"603217","YLKJ","2025-03-31","B","0.000640"
"603217","YLKJ","2025-06-30","A","0.032436"
"603217","YLKJ","2025-06-30","B","0.002385"
"603217","YLKJ","2025-09-30","A","0.045377"
"603217","YLKJ","2025-09-30","B","0.002741"
"603217","YLKJ","2025-12-31","A","0.056787"
"603217","YLKJ","2025-12-31","B","0.004050"
"603217","YLKJ","2026-03-31","A","0.017533"
"603217","YLKJ","2026-03-31","B","0.001674"
"603218","RYGF","2024-06-30","A","0.040945"
"603218","RYGF","2024-06-30","B","0.010536"
"603218","RYGF","2024-09-30","A","0.049722"
"603218","RYGF","2024-12-31","A","0.060271"
"603218","RYGF","2024-12-31","B","0.041129"
"603218","RYGF","2025-03-31","A","0.011360"
"603218","RYGF","2025-06-30","A","0.026130"
"603218","RYGF","2025-06-30","B","0.008601"
"603218","RYGF","2025-09-30","A","0.041066"
"603218","RYGF","2025-12-31","A","0.052097"
"603218","RYGF","2025-12-31","B","0.015810"
"603218","RYGF","2026-03-31","A","0.007783"
"603219","FJGF","2024-06-30","A","0.068789"
"603219","FJGF","2024-06-30","B","0.072716"
"603219","FJGF","2024-09-30","A","0.090171"
"603219","FJGF","2024-12-31","A","0.108794"
"603219","FJGF","2024-12-31","B","0.112971"
"603219","FJGF","2025-03-31","A","0.033660"
"603219","FJGF","2025-06-30","A","0.050162"
"603219","FJGF","2025-06-30","B","0.046225"
"603219","FJGF","2025-09-30","A","0.071938"
"603219","FJGF","2025-12-31","A","0.063510"
"603219","FJGF","2025-12-31","B","0.078783"
"603219","FJGF","2026-03-31","A","-0.000308"
"603220","ZBTX","2024-06-30","A","0.052505"
"603220","ZBTX","2024-06-30","B","0.041501"
"603220","ZBTX","2024-09-30","A","0.069283"
"603220","ZBTX","2024-12-31","A","0.069567"
"603220","ZBTX","2024-12-31","B","0.063244"
"603220","ZBTX","2025-03-31","A","0.007923"
"603220","ZBTX","2025-06-30","A","0.022835"
"603220","ZBTX","2025-06-30","B","0.024817"
"603220","ZBTX","2025-09-30","A","0.036754"
"603220","ZBTX","2025-12-31","A","0.036974"
"603220","ZBTX","2025-12-31","B","0.052647"
"603220","ZBTX","2026-03-31","A","-0.000383"
"603221","ALJJ","2024-06-30","A","0.039097"
"603221","ALJJ","2024-06-30","B","0.047050"
"603221","ALJJ","2024-09-30","A","0.050819"
"603221","ALJJ","2024-12-31","A","0.075047"
"603221","ALJJ","2024-12-31","B","0.090084"
"603221","ALJJ","2025-03-31","A","0.009642"
"603221","ALJJ","2025-06-30","A","0.010364"
"603221","ALJJ","2025-06-30","B","0.025008"
"603221","ALJJ","2025-09-30","A","0.004667"
"603221","ALJJ","2025-12-31","A","0.001559"
"603221","ALJJ","2025-12-31","B","0.022522"
"603221","ALJJ","2026-03-31","A","-0.010126"
"603222","JMYL","2024-06-30","A","0.018679"
"603222","JMYL","2024-06-30","B","0.011225"
"603222","JMJK","2024-09-30","A","0.020108"
"603222","JMJK","2024-12-31","A","-0.035792"
"603222","JMJK","2024-12-31","B","0.003943"
"603222","JMJK","2025-03-31","A","-0.007545"
"603222","JMJK","2025-06-30","A","-0.032834"
"603222","JMJK","2025-06-30","B","-0.040191"
"603222","JMJK","2025-09-30","A","-0.050650"
"603222","JMJK","2025-12-31","A","-0.189054"
"603222","JMJK","2025-12-31","B","-0.156859"
"603222","JMJK","2026-03-31","A","-0.020195"
"603223","HTGF","2024-06-30","A","0.019176"
"603223","HTGF","2024-06-30","B","0.004070"
"603223","HTGF","2024-09-30","A","0.026312"
"603223","HTGF","2024-12-31","A","0.039910"
"603223","HTGF","2024-12-31","B","0.006968"
"603223","HTGF","2025-03-31","A","0.010763"
"603223","HTGF","2025-06-30","A","0.025205"
"603223","HTGF","2025-06-30","B","0.010089"
"603223","HTGF","2025-09-30","A","0.043744"
"603223","HTGF","2025-12-31","A","0.065775"
"603223","HTGF","2025-12-31","B","0.027740"
"603223","HTGF","2026-03-31","A","0.022990"
"603225","XFM","2024-06-30","A","0.035567"
"603225","XFM","2024-06-30","B","0.044387"
"603225","XFM","2024-09-30","A","0.044097"
"603225","XFM","2024-12-31","A","0.063696"
"603225","XFM","2024-12-31","B","0.051880"
"603225","XFM","2025-03-31","A","0.017441"
"603225","XFM","2025-06-30","A","0.040210"
"603225","XFM","2025-06-30","B","0.015566"
"603225","XFM","2025-09-30","A","0.048784"
"603225","XFM","2025-12-31","A","0.056598"
"603225","XFM","2025-12-31","B","0.068039"
"603225","XFM","2026-03-31","A","0.017441"
"603226","FLGE","2024-06-30","A","-0.017747"
"603226","FLGE","2024-06-30","B","-0.012956"
"603226","FLGE","2024-09-30","A","-0.030753"
"603226","FLGE","2024-12-31","A","-0.048155"
"603226","FLGE","2024-12-31","B","-0.038910"
"603226","FLGE","2025-03-31","A","-0.019342"
"603226","FLGE","2025-06-30","A","-0.040294"
"603226","FLGE","2025-06-30","B","-0.025248"
"603226","FLGE","2025-09-30","A","-0.052400"
"603226","FLGE","2025-12-31","A","-0.118388"
"603226","FLGE","2025-12-31","B","-0.070160"
"603226","FLGE","2026-03-31","A","-0.018725"
"603227","XFKJ","2024-06-30","A","0.078221"
"603227","XFKJ","2024-06-30","B","0.144916"
"603227","XFKJ","2024-09-30","A","0.117161"
"603227","XFKJ","2024-09-30","B","0.150166"
"603227","XFKJ","2024-12-31","A","0.130358"
"603227","XFKJ","2024-12-31","B","0.145510"
"603227","XFKJ","2025-03-31","A","0.013438"
"603227","XFKJ","2025-03-31","B","-0.001647"
"603227","XFKJ","2025-06-30","A","0.047400"
"603227","XFKJ","2025-06-30","B","0.098607"
"603227","XFKJ","2025-09-30","A","0.074731"
"603227","XFKJ","2025-09-30","B","0.096622"
"603227","XFKJ","2025-12-31","A","0.094412"
"603227","XFKJ","2025-12-31","B","0.093239"
"603227","XFKJ","2026-03-31","A","0.008220"
"603227","XFKJ","2026-03-31","B","-0.004989"
"603228","JWDZ","2024-06-30","A","0.068597"
"603228","JWDZ","2024-06-30","B","0.072982"
"603228","JWDZ","2024-09-30","A","0.080033"
"603228","JWDZ","2024-09-30","B","0.051665"
"603228","JWDZ","2024-12-31","A","0.100908"
"603228","JWDZ","2024-12-31","B","0.106621"
"603228","JWDZ","2025-03-31","A","0.027798"
"603228","JWDZ","2025-03-31","B","0.017649"
"603228","JWDZ","2025-06-30","A","0.056627"
"603228","JWDZ","2025-06-30","B","0.023254"
"603228","JWDZ","2025-09-30","A","0.074125"
"603228","JWDZ","2025-09-30","B","0.078409"
"603228","JWDZ","2025-12-31","A","0.093748"
"603228","JWDZ","2025-12-31","B","0.152571"
"603228","JWDZ","2026-03-31","A","0.017986"
"603229","AXYY","2024-06-30","A","0.077466"
"603229","AXYY","2024-06-30","B","0.083033"
"603229","AXYY","2024-09-30","A","0.099817"
"603229","AXYY","2024-12-31","A","0.091022"
"603229","AXYY","2024-12-31","B","0.106640"
"603229","AXYY","2025-03-31","A","0.050257"
"603229","AXYY","2025-06-30","A","0.069813"
"603229","AXYY","2025-06-30","B","0.071876"
"603229","AXYY","2025-09-30","A","0.088200"
"603229","AXYY","2025-12-31","A","0.057536"
"603229","AXYY","2025-12-31","B","0.069449"
"603229","AXYY","2026-03-31","A","0.040834"
"603230","NMXH","2024-06-30","A","0.048045"
"603230","NMXH","2024-06-30","B","0.146410"
"603230","NMXH","2024-09-30","A","0.109162"
"603230","NMXH","2024-12-31","A","0.122935"
"603230","NMXH","2024-12-31","B","0.137829"
"603230","NMXH","2025-03-31","A","0.053169"
"603230","NMXH","2025-06-30","A","0.046266"
"603230","NMXH","2025-06-30","B","0.137154"
"603230","NMXH","2025-09-30","A","0.072184"
"603230","NMXH","2025-12-31","A","0.063210"
"603230","NMXH","2025-12-31","B","0.133245"
"603230","NMXH","2026-03-31","A","0.021914"
"603231","SBDB","2024-06-30","A","0.038814"
"603231","SBDB","2024-06-30","B","0.007357"
"603231","SBDB","2024-09-30","A","0.049693"
"603231","SBDB","2024-12-31","A","0.064650"
"603231","SBDB","2024-12-31","B","0.040921"
"603231","SBDB","2025-03-31","A","0.023178"
"603231","SBDB","2025-06-30","A","0.050893"
"603231","SBDB","2025-06-30","B","0.006253"
"603231","SBDB","2025-09-30","A","0.074700"
"603231","SBDB","2025-12-31","A","0.094541"
"603231","SBDB","2025-12-31","B","0.056809"
"603231","SBDB","2026-03-31","A","0.015541"
"603232","GERJ","2024-06-30","A","-0.038515"
"603232","GERJ","2024-06-30","B","-0.015070"
"603232","GERJ","2024-09-30","A","-0.029169"
"603232","GERJ","2024-12-31","A","0.025683"
"603232","GERJ","2024-12-31","B","0.000343"
"603232","GERJ","2025-03-31","A","-0.036701"
"603232","GERJ","2025-06-30","A","-0.054414"
"603232","GERJ","2025-06-30","B","0.051344"
"603232","GERJ","2025-09-30","A","-0.048650"
"603232","GERJ","2025-12-31","A","-0.064385"
"603232","GERJ","2025-12-31","B","0.031113"
"603232","GERJ","2026-03-31","A","-0.021526"
"603233","DCL","2024-06-30","A","0.083741"
"603233","DCL","2024-06-30","B","0.113157"
"603233","DCL","2024-09-30","A","0.112498"
"603233","DCL","2024-12-31","A","0.120412"
"603233","DCL","2024-12-31","B","0.128732"
"603233","DCL","2025-03-31","A","0.057660"
"603233","DCL","2025-06-30","A","0.099501"
"603233","DCL","2025-06-30","B","0.107957"
"603233","DCL","2025-09-30","A","0.136578"
"603233","DCL","2025-12-31","A","0.156893"
"603233","DCL","2025-12-31","B","0.131419"
"603233","DCL","2026-03-31","A","0.059195"
"603235","TXYY","2024-06-30","A","0.079756"
"603235","TXYY","2024-06-30","B","0.080889"
"603235","TXYY","2024-09-30","A","0.110954"
"603235","TXYY","2024-09-30","B","0.116120"
"603235","TXYY","2024-12-31","A","0.141083"
"603235","TXYY","2024-12-31","B","0.148534"
"603235","TXYY","2025-03-31","A","0.045187"
"603235","TXYY","2025-03-31","B","0.045770"
"603235","TXYY","2025-06-30","A","0.076056"
"603235","TXYY","2025-06-30","B","0.080933"
"603235","TXYY","2025-09-30","A","0.096192"
"603235","TXYY","2025-09-30","B","0.108364"
"603235","TXYY","2025-12-31","A","0.120325"
"603235","TXYY","2025-12-31","B","0.131025"
"603235","TXYY","2026-03-31","A","0.029032"
"603235","TXYY","2026-03-31","B","0.029086"
"603236","YYTX","2024-06-30","A","0.054917"
"603236","YYTX","2024-06-30","B","0.112523"
"603236","YYTX","2024-09-30","A","0.091421"
"603236","YYTX","2024-12-31","A","0.143839"
"603236","YYTX","2024-12-31","B","0.203576"
"603236","YYTX","2025-03-31","A","0.049911"
"603236","YYTX","2025-06-30","A","0.107069"
"603236","YYTX","2025-06-30","B","0.160632"
"603236","YYTX","2025-09-30","A","0.161665"
"603236","YYTX","2025-12-31","A","0.121211"
"603236","YYTX","2025-12-31","B","0.135987"
"603236","YYTX","2026-03-31","A","0.020005"
"603237","WFZ","2024-06-30","A","0.118853"
"603237","WFZ","2024-06-30","B","0.083097"
"603237","WFZ","2024-09-30","A","0.116474"
"603237","WFZ","2024-12-31","A","0.081910"
"603237","WFZ","2024-12-31","B","0.106343"
"603237","WFZ","2025-03-31","A","-0.027175"
"603237","WFZ","2025-06-30","A","0.107006"
"603237","WFZ","2025-06-30","B","0.071820"
"603237","WFZ","2025-09-30","A","0.099233"
"603237","WFZ","2025-12-31","A","0.072635"
"603237","WFZ","2025-12-31","B","0.080724"
"603237","WFZ","2026-03-31","A","-0.035396"
"603238","NBGF","2024-06-30","A","0.033835"
"603238","NBGF","2024-06-30","B","0.027615"
"603238","NBGF","2024-09-30","A","0.051925"
"603238","NBGF","2024-12-31","A","0.066277"
"603238","NBGF","2024-12-31","B","0.065092"
"603238","NBGF","2025-03-31","A","0.020526"
"603238","NBGF","2025-06-30","A","0.047348"
"603238","NBGF","2025-06-30","B","0.043759"
"603238","NBGF","2025-09-30","A","0.068222"
"603238","NBGF","2025-12-31","A","0.082107"
"603238","NBGF","2025-12-31","B","0.071152"
"603238","NBGF","2026-03-31","A","0.022389"
"603239","ZJXT","2024-06-30","A","0.084671"
"603239","ZJXT","2024-06-30","B","0.095067"
"603239","ZJXT","2024-09-30","A","0.115504"
"603239","ZJXT","2024-09-30","B","0.129384"
"603239","ZJXT","2024-12-31","A","0.148152"
"603239","ZJXT","2024-12-31","B","0.167310"
"603239","ZJXT","2025-03-31","A","0.054358"
"603239","ZJXT","2025-03-31","B","0.061690"
"603239","ZJXT","2025-06-30","A","0.088502"
"603239","ZJXT","2025-06-30","B","0.254869"
"603239","ZJXT","2025-09-30","A","0.120910"
"603239","ZJXT","2025-09-30","B","0.277784"
"603239","ZJXT","2025-12-31","A","0.166139"
"603239","ZJXT","2025-12-31","B","0.327924"
"603239","ZJXT","2026-03-31","A","0.035347"
"603239","ZJXT","2026-03-31","B","0.031253"
"603248","XHKJ","2024-09-30","A",""
"603248","XHKJ","2024-09-30","B",""
"603248","XHKJ","2024-12-31","A","0.120474"
"603248","XHKJ","2024-12-31","B","0.030828"
"603248","XHKJ","2025-06-30","A","0.074412"
"603248","XHKJ","2025-06-30","B","0.031532"
"603248","XHKJ","2025-09-30","A","0.120269"
"603248","XHKJ","2025-09-30","B","0.064558"
"603248","XHKJ","2025-12-31","A","0.087101"
"603248","XHKJ","2025-12-31","B","0.023124"
"603248","XHKJ","2026-03-31","A","0.012344"
"603255","DJD","2024-06-30","A","0.002063"
"603255","DJD","2024-06-30","B","0.006612"
"603255","DJD","2024-09-30","A","0.003310"
"603255","DJD","2024-12-31","A","-0.008263"
"603255","DJD","2024-12-31","B","-0.001303"
"603255","DJD","2025-03-31","A","-0.001683"
"603255","DJD","2025-06-30","A","0.001414"
"603255","DJD","2025-06-30","B","0.007609"
"603255","DJD","2025-09-30","A","0.003509"
"603255","DJD","2025-12-31","A","0.005729"
"603255","DJD","2025-12-31","B","0.012776"
"603255","DJD","2026-03-31","A","0.005090"
"603256","HHKJ","2024-06-30","A","0.000572"
"603256","HHKJ","2024-06-30","B","0.010197"
"603256","HHKJ","2024-09-30","A","0.005381"
"603256","HHKJ","2024-12-31","A","0.015724"
"603256","HHKJ","2024-12-31","B","0.016814"
"603256","HHKJ","2025-03-31","A","0.020844"
"603256","HHKJ","2025-06-30","A","0.056813"
"603256","HHKJ","2025-06-30","B","0.031568"
"603256","HHKJ","2025-09-30","A","0.087439"
"603256","HHKJ","2025-12-31","A","0.122380"
"603256","HHKJ","2025-12-31","B","0.071078"
"603256","HHKJ","2026-03-31","A","0.050596"
"603257","ZGRL","2024-06-30","A","0.028703"
"603257","ZGRL","2024-06-30","B","0.014803"
"603257","ZGRL","2024-12-31","A","0.079806"
"603257","ZGRL","2024-12-31","B","0.039900"
"603257","ZGRL","2025-03-31","A","0.007628"
"603257","ZGRL","2025-06-30","A","0.032249"
"603257","ZGRL","2025-06-30","B","0.014311"
"603257","ZGRL","2025-09-30","A","0.036245"
"603257","ZGRL","2025-12-31","A","0.065107"
"603257","ZGRL","2025-12-31","B","0.058353"
"603257","ZGRL","2026-03-31","A","0.019459"
"603258","DHWL","2024-06-30","A","0.026368"
"603258","DHWL","2024-06-30","B","0.023182"
"603258","DHWL","2024-09-30","A","0.033459"
"603258","DHWL","2024-09-30","B","0.036952"
"603258","DHWL","2024-12-31","A","0.013346"
"603258","DHWL","2024-12-31","B","0.080429"
"603258","DHWL","2025-03-31","A","0.000551"
"603258","DHWL","2025-03-31","B","0.004490"
"603258","DHWL","2025-06-30","A","-0.005224"
"603258","DHWL","2025-06-30","B","0.004493"
"603258","DHWL","2025-09-30","A","-0.015417"
"603258","DHWL","2025-09-30","B","0.000979"
"603258","DHWL","2025-12-31","A","-0.110094"
"603258","DHWL","2025-12-31","B","-0.057249"
"603258","DHWL","2026-03-31","A","-0.011650"
"603258","DHWL","2026-03-31","B","-0.003761"
"603259","YMKD","2024-06-30","A","0.077700"
"603259","YMKD","2024-06-30","B","0.000093"
"603259","YMKD","2024-09-30","A","0.118770"
"603259","YMKD","2024-12-31","A","0.161930"
"603259","YMKD","2024-12-31","B","0.111621"
"603259","YMKD","2025-03-31","A","0.059184"
"603259","YMKD","2025-06-30","A","0.143362"
"603259","YMKD","2025-06-30","B","0.081613"
"603259","YMKD","2025-09-30","A","0.170782"
"603259","YMKD","2025-12-31","A","0.240917"
"603259","YMKD","2025-12-31","B","0.179090"
"603259","YMKD","2026-03-31","A","0.055095"
"603260","HSGY","2024-06-30","A","0.028916"
"603260","HSGY","2024-06-30","B","0.066900"
"603260","HSGY","2024-09-30","A","0.043615"
"603260","HSGY","2024-12-31","A","0.051846"
"603260","HSGY","2024-12-31","B","0.092182"
"603260","HSGY","2025-03-31","A","0.007460"
"603260","HSGY","2025-06-30","A","-0.012762"
"603260","HSGY","2025-06-30","B","-0.031278"
"603260","HSGY","2025-09-30","A","-0.010644"
"603260","HSGY","2025-12-31","A","-0.103436"
"603260","HSGY","2025-12-31","B","-0.506020"
"603260","HSGY","2026-03-31","A","0.002584"
"603261","LHKJ","2024-06-30","A","-0.030620"
"603261","LHKJ","2024-06-30","B","-0.021754"
"603261","LHKJ","2024-09-30","A","-0.043400"
"603261","LHKJ","2024-12-31","A","-0.130152"
"603261","LHKJ","2024-12-31","B","-0.106810"
"603261","LHKJ","2025-03-31","A","-0.006837"
"603261","*ST LH","2025-06-30","A","-0.064903"
"603261","*ST LH","2025-06-30","B","-0.060060"
"603261","*ST LH","2025-09-30","A","-0.066470"
"603261","*ST LH","2025-12-31","A","-0.394077"
"603261","*ST LH","2025-12-31","B","-0.418022"
"603261","*ST LH","2026-03-31","A","-0.024803"
"603262","JYJT","2024-12-31","A","0.185332"
"603262","JYJT","2024-12-31","B","0.134252"
"603262","JYJT","2025-03-31","A","0.043292"
"603262","JYJT","2025-03-31","B","0.025229"
"603262","JYJT","2025-06-30","A","0.093868"
"603262","JYJT","2025-06-30","B","0.050107"
"603262","JYJT","2025-09-30","A","0.075999"
"603262","JYJT","2025-12-31","A","0.086472"
"603262","JYJT","2025-12-31","B","0.080143"
"603262","JYJT","2026-03-31","A","0.014793"
"603266","TLGF","2024-06-30","A","0.040109"
"603266","TLGF","2024-06-30","B","0.017130"
"603266","TLGF","2024-09-30","A","0.056081"
"603266","TLGF","2024-12-31","A","0.073462"
"603266","TLGF","2024-12-31","B","0.104589"
"603266","TLGF","2025-03-31","A","0.016562"
"603266","TLGF","2025-06-30","A","0.036609"
"603266","TLGF","2025-06-30","B","0.014181"
"603266","TLGF","2025-09-30","A","0.052666"
"603266","TLGF","2025-12-31","A","0.066360"
"603266","TLGF","2025-12-31","B","0.089835"
"603266","TLGF","2026-03-31","A","0.018369"
"603267","HYDZ","2024-06-30","A","0.028621"
"603267","HYDZ","2024-06-30","B","0.026019"
"603267","HYDZ","2024-09-30","A","0.030273"
"603267","HYDZ","2024-09-30","B","0.028217"
"603267","HYDZ","2024-12-31","A","0.036304"
"603267","HYDZ","2024-12-31","B","0.039168"
"603267","HYDZ","2025-03-31","A","0.014017"
"603267","HYDZ","2025-03-31","B","0.007801"
"603267","HYDZ","2025-06-30","A","0.041962"
"603267","HYDZ","2025-06-30","B","0.027623"
"603267","HYDZ","2025-09-30","A","0.050434"
"603267","HYDZ","2025-09-30","B","0.035278"
"603267","HYDZ","2025-12-31","A","0.056312"
"603267","HYDZ","2025-12-31","B","0.042703"
"603267","HYDZ","2026-03-31","A","0.021018"
"603267","HYDZ","2026-03-31","B","0.022933"
"603268","SFGF","2024-06-30","A","-0.857840"
"603268","SFGF","2024-06-30","B","-0.495134"
"603268","SFGF","2024-09-30","A","-4.047866"
"603268","SFGF","2024-12-31","A","-50.656653"
"603268","SFGF","2024-12-31","B","-2.146461"
"603268","SFGF","2025-03-31","A",""
"603268","*ST SF","2025-06-30","A","0.183126"
"603268","*ST SF","2025-06-30","B","-0.014926"
"603268","*ST SF","2025-09-30","A","0.157579"
"603268","*ST SF","2025-12-31","A","0.280848"
"603268","*ST SF","2025-12-31","B","-0.008998"
"603268","*ST SF","2026-03-31","A","0.103691"
"603269","HOGF","2024-06-30","A","0.028656"
"603269","HOGF","2024-06-30","B","0.030890"
"603269","HOGF","2024-09-30","A","0.038494"
"603269","HOGF","2024-12-31","A","0.095037"
"603269","HOGF","2024-12-31","B","0.108395"
"603269","HOGF","2025-03-31","A","0.018847"
"603269","HOGF","2025-06-30","A","0.034138"
"603269","HOGF","2025-06-30","B","0.039046"
"603269","HOGF","2025-09-30","A","0.053955"
"603269","HOGF","2025-12-31","A","0.113972"
"603269","HOGF","2025-12-31","B","0.079483"
"603269","HOGF","2026-03-31","A","0.019536"
"603270","JDGF","2024-06-30","A","0.026268"
"603270","JDGF","2024-06-30","B","0.020777"
"603270","JDGF","2024-09-30","A","0.037969"
"603270","JDGF","2024-09-30","B","0.030786"
"603270","JDGF","2024-12-31","A","0.044955"
"603270","JDGF","2024-12-31","B","0.040003"
"603270","JDGF","2025-03-31","A","0.017338"
"603270","JDGF","2025-03-31","B","0.009137"
"603270","JDGF","2025-06-30","A","0.033411"
"603270","JDGF","2025-06-30","B","0.022360"
"603270","JDGF","2025-09-30","A","0.047261"
"603270","JDGF","2025-09-30","B","0.031980"
"603270","JDGF","2025-12-31","A","0.064104"
"603270","JDGF","2025-12-31","B","0.043229"
"603270","JDGF","2026-03-31","A","0.017833"
"603270","JDGF","2026-03-31","B","0.013883"
"603271","YJXC","2024-06-30","A","0.107593"
"603271","YJXC","2024-06-30","B","0.037950"
"603271","YJXC","2024-12-31","A","0.190605"
"603271","YJXC","2024-12-31","B","0.074951"
"603271","YJXC","2025-03-31","A","0.028213"
"603271","YJXC","2025-03-31","B","0.012888"
"603271","YJXC","2025-06-30","A","0.068071"
"603271","YJXC","2025-06-30","B","0.026755"
"603271","YJXC","2025-09-30","A","0.109549"
"603271","YJXC","2025-09-30","B","0.044063"
"603271","YJXC","2025-12-31","A","0.142031"
"603271","YJXC","2025-12-31","B","0.049450"
"603271","YJXC","2026-03-31","A","0.039205"
"603271","YJXC","2026-03-31","B","0.009452"
"603272","LXGF","2024-06-30","A","-0.023251"
"603272","LXGF","2024-06-30","B","-0.018928"
"603272","LXGF","2024-09-30","A","-0.013694"
"603272","LXGF","2024-12-31","A","0.019825"
"603272","LXGF","2024-12-31","B","0.001668"
"603272","LXGF","2025-03-31","A","0.000564"
"603272","LXGF","2025-06-30","A","0.001533"
"603272","LXGF","2025-06-30","B","-0.004452"
"603272","LXGF","2025-09-30","A","0.003431"
"603272","LXGF","2025-12-31","A","-0.022182"
"603272","LXGF","2025-12-31","B","0.000851"
"603272","LXGF","2026-03-31","A","-0.010752"
"603273","TYZN","2024-06-30","A","0.026309"
"603273","TYZN","2024-06-30","B","0.025874"
"603273","TYZN","2024-09-30","A","0.030273"
"603273","TYZN","2024-12-31","A","0.044372"
"603273","TYZN","2024-12-31","B","0.043487"
"603273","TYZN","2025-03-31","A","0.005834"
"603273","TYZN","2025-06-30","A","0.019619"
"603273","TYZN","2025-06-30","B","0.018874"
"603273","TYZN","2025-09-30","A","0.021832"
"603273","TYZN","2025-12-31","A","0.028875"
"603273","TYZN","2025-12-31","B","0.026830"
"603273","TYZN","2026-03-31","A","0.007855"
"603275","ZCKJ","2024-06-30","A","0.038464"
